customer_id,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_score
70072,1,1,4801.28,5,3,4,534
70076,1,1,896.0,5,3,3,533
70084,1,1,600.17,5,3,3,533
70086,1,1,9602.72,5,3,4,534
70087,1,1,896.0,5,3,3,533
70091,1,1,4200.0,5,3,4,534
70092,1,1,1016.5,5,3,3,533
70094,1,1,7502.0,5,3,4,534
70095,1,1,2400.68,5,3,3,533
70096,1,1,7502.0,5,3,4,534
70097,1,1,4801.28,5,3,4,534
70100,1,1,7502.0,5,3,4,534
70104,1,1,896.0,5,3,3,533
70106,1,1,4801.28,5,3,4,534
70107,1,1,2700.7200000000003,5,3,3,533
70108,1,1,7502.0,5,3,4,534
70111,1,1,7502.0,5,3,4,534
70112,1,1,7502.0,5,3,4,534
70116,1,1,1016.5,5,3,3,533
70119,1,1,4801.28,5,3,4,534
70121,1,1,1050.0,5,3,3,533
70122,1,1,1050.0,5,3,3,533
70123,1,1,1200.32,5,3,3,533
70125,1,1,5401.53,5,3,4,534
70130,1,1,4200.0,5,3,4,534
70133,1,1,4801.28,5,3,4,534
70135,1,1,4801.28,5,3,4,534
70137,1,1,1200.32,5,3,3,533
70140,1,1,1016.5,5,3,3,533
70142,1,1,896.0,5,3,3,533
70144,1,1,1200.32,5,3,3,533
70146,1,1,600.17,5,3,3,533
70147,1,1,9602.72,5,3,4,534
70148,1,1,7502.0,5,3,4,534
70149,1,1,896.0,5,3,3,533
70150,1,1,7502.0,5,3,4,534
70153,1,1,1200.32,5,3,3,533
70157,1,1,7502.0,5,3,4,534
70158,1,1,2400.68,5,3,3,533
70175,1,1,1200.32,5,3,3,533
70177,1,1,1200.32,5,3,3,533
70178,1,1,1200.32,5,3,3,533
70183,1,1,1200.32,5,3,3,533
70191,1,1,650.56,5,3,3,533
70193,1,1,4801.28,5,3,4,534
70195,1,1,896.0,5,3,3,533
70197,1,1,2700.7200000000003,5,3,3,533
70203,1,1,1200.32,5,3,3,533
70209,1,1,1200.32,5,3,3,533
70213,1,1,1200.32,5,3,3,533
70215,1,1,9602.72,5,3,4,534
70217,1,1,9602.72,5,3,4,534
70220,1,1,1016.5,5,3,3,533
70223,1,1,600.17,5,3,3,533
70224,1,1,650.56,5,3,3,533
70226,1,1,650.56,5,3,3,533
70228,1,1,4801.28,5,3,4,534
70235,1,1,2400.68,5,3,3,533
70238,1,1,1200.32,5,3,3,533
70243,1,1,5401.53,5,3,4,534
70244,1,1,4801.28,5,3,4,534
70251,1,1,896.0,5,3,3,533
70253,1,1,7502.0,5,3,4,534
70254,1,1,1050.0,5,3,3,533
70257,1,1,4801.28,5,3,4,534
70258,1,1,7502.0,5,3,4,534
70259,1,1,2700.7200000000003,5,3,3,533
70260,1,1,4801.28,5,3,4,534
70261,1,1,4801.28,5,3,4,534
70263,1,1,1200.32,5,3,3,533
70264,1,1,4801.28,5,3,4,534
70267,1,1,7502.0,5,3,4,534
70268,1,1,4801.28,5,3,4,534
70269,1,1,1050.0,5,3,3,533
70271,1,1,2700.7200000000003,5,3,3,533
70272,1,1,1016.5,5,3,3,533
70277,1,1,1200.32,5,3,3,533
70280,1,1,1016.5,5,3,3,533
70281,1,1,4801.28,5,3,4,534
70282,1,1,1016.5,5,3,3,533
70292,1,1,7502.0,5,3,4,534
70295,1,1,4801.28,5,3,4,534
70296,1,1,9602.72,5,3,4,534
70298,1,1,2700.7200000000003,5,3,3,533
70301,1,1,7502.0,5,3,4,534
70304,1,1,4801.28,5,3,4,534
70306,1,1,1016.5,5,3,3,533
70310,1,1,9602.72,5,3,4,534
70311,1,1,1050.0,5,3,3,533
70313,1,1,600.17,5,3,3,533
70318,1,1,650.56,5,3,3,533
70320,1,1,4801.28,5,3,4,534
70321,1,1,9602.72,5,3,4,534
70322,1,1,2700.7200000000003,5,3,3,533
70324,1,1,5401.53,5,3,4,534
70326,1,1,1016.5,5,3,3,533
70327,1,1,2700.7200000000003,5,3,3,533
70328,1,1,2700.7200000000003,5,3,3,533
70329,1,1,1016.5,5,3,3,533
70330,1,1,1200.32,5,3,3,533
70331,1,1,4801.28,5,3,4,534
70333,1,1,7502.0,5,3,4,534
70335,1,1,9602.72,5,3,4,534
70337,1,1,4200.0,5,3,4,534
70341,1,1,7502.0,5,3,4,534
70343,1,1,7502.0,5,3,4,534
70344,1,1,7502.0,5,3,4,534
70345,1,1,5401.53,5,3,4,534
70346,1,1,7502.0,5,3,4,534
70348,1,1,4801.28,5,3,4,534
70351,1,1,600.17,5,3,3,533
70359,1,1,1200.32,5,3,3,533
70366,1,1,2400.68,5,3,3,533
70369,1,1,2700.7200000000003,5,3,3,533
70372,1,1,1016.5,5,3,3,533
70374,1,1,7502.0,5,3,4,534
70375,1,1,1016.5,5,3,3,533
70382,1,1,1016.5,5,3,3,533
70384,1,1,2700.7200000000003,5,3,3,533
70386,1,1,7502.0,5,3,4,534
70391,1,1,4801.28,5,3,4,534
70394,1,1,1200.32,5,3,3,533
70397,1,1,4801.28,5,3,4,534
70398,1,1,7502.0,5,3,4,534
70399,1,1,4801.28,5,3,4,534
70400,1,1,1016.5,5,3,3,533
70403,1,1,4801.28,5,3,4,534
70406,1,1,600.17,5,3,3,533
70407,1,1,2400.68,5,3,3,533
70408,1,1,4801.28,5,3,4,534
70410,1,1,4801.28,5,3,4,534
70411,1,1,7502.0,5,3,4,534
70413,1,1,2700.7200000000003,5,3,3,533
70414,1,1,2700.7200000000003,5,3,3,533
70415,1,1,2700.7200000000003,5,3,3,533
70416,1,1,2700.7200000000003,5,3,3,533
70421,1,1,5401.53,5,3,4,534
70422,1,1,7502.0,5,3,4,534
70425,1,1,7502.0,5,3,4,534
70426,1,1,4801.28,5,3,4,534
70428,1,1,5401.53,5,3,4,534
70433,1,1,1200.32,5,3,3,533
70434,1,1,4801.28,5,3,4,534
70436,1,1,7502.0,5,3,4,534
70438,1,1,4801.28,5,3,4,534
70442,1,1,2700.7200000000003,5,3,3,533
70444,1,1,600.17,5,3,3,533
70446,1,1,9602.72,5,3,4,534
70447,1,1,896.0,5,3,3,533
70449,1,1,9602.72,5,3,4,534
70450,1,1,2400.68,5,3,3,533
70451,1,1,7502.0,5,3,4,534
70452,1,1,650.56,5,3,3,533
70453,1,1,4801.28,5,3,4,534
70455,1,1,5401.53,5,3,4,534
70457,1,1,650.56,5,3,3,533
70458,1,1,4801.28,5,3,4,534
70459,1,1,600.17,5,3,3,533
70460,1,1,650.56,5,3,3,533
70463,1,1,2700.7200000000003,5,3,3,533
70466,1,1,1200.32,5,3,3,533
70467,1,1,4801.28,5,3,4,534
70470,1,1,650.56,5,3,3,533
70472,1,1,5401.53,5,3,4,534
70478,1,1,1016.5,5,3,3,533
70481,1,1,2700.7200000000003,5,3,3,533
70486,1,1,2700.7200000000003,5,3,3,533
70490,1,1,4801.28,5,3,4,534
70491,1,1,4801.28,5,3,4,534
70492,1,1,2400.68,5,3,3,533
70493,1,1,896.0,5,3,3,533
70497,1,1,2400.68,5,3,3,533
70500,1,1,2400.68,5,3,3,533
70504,1,1,1200.32,5,3,3,533
70505,1,1,7502.0,5,3,4,534
70508,1,1,2700.7200000000003,5,3,3,533
70510,1,1,2700.7200000000003,5,3,3,533
70515,1,1,7502.0,5,3,4,534
70516,1,1,4801.28,5,3,4,534
70519,1,1,9602.72,5,3,4,534
70521,1,1,5401.53,5,3,4,534
70525,1,1,1200.32,5,3,3,533
70528,1,1,7502.0,5,3,4,534
70529,1,1,896.0,5,3,3,533
70531,1,1,1200.32,5,3,3,533
70532,1,1,1200.32,5,3,3,533
70538,1,1,4801.28,5,3,4,534
70539,1,1,896.0,5,3,3,533
70540,1,1,4801.28,5,3,4,534
70541,1,1,1050.0,5,3,3,533
70547,1,1,650.56,5,3,3,533
70548,1,1,1200.32,5,3,3,533
70550,1,1,7502.0,5,3,4,534
70551,1,1,600.17,5,3,3,533
70553,1,1,9602.72,5,3,4,534
70554,1,1,1016.5,5,3,3,533
70557,1,1,896.0,5,3,3,533
70559,1,1,7502.0,5,3,4,534
70560,1,1,4200.0,5,3,4,534
70561,1,1,2700.7200000000003,5,3,3,533
70564,1,1,1016.5,5,3,3,533
70568,1,1,1200.32,5,3,3,533
70573,1,1,7502.0,5,3,4,534
70578,1,1,896.0,5,3,3,533
70579,1,1,1200.32,5,3,3,533
70580,1,1,896.0,5,3,3,533
70582,1,1,9602.72,5,3,4,534
70584,1,1,650.56,5,3,3,533
70585,1,1,1200.32,5,3,3,533
70587,1,1,2700.7200000000003,5,3,3,533
70589,1,1,600.17,5,3,3,533
70590,1,1,2400.68,5,3,3,533
70593,1,1,7502.0,5,3,4,534
70597,1,1,4801.28,5,3,4,534
70598,1,1,896.0,5,3,3,533
70601,1,1,4801.28,5,3,4,534
70602,1,1,1016.5,5,3,3,533
70603,1,1,7502.0,5,3,4,534
70604,1,1,1200.32,5,3,3,533
70609,1,1,7502.0,5,3,4,534
70610,1,1,9602.72,5,3,4,534
70611,1,1,1016.5,5,3,3,533
70612,1,1,600.17,5,3,3,533
70614,1,1,7502.0,5,3,4,534
70617,1,1,5401.53,5,3,4,534
70619,1,1,1200.32,5,3,3,533
70620,1,1,7502.0,5,3,4,534
70621,1,1,2400.68,5,3,3,533
70623,1,1,2700.7200000000003,5,3,3,533
70626,1,1,2700.7200000000003,5,3,3,533
70628,1,1,1016.5,5,3,3,533
70629,1,1,5401.53,5,3,4,534
70631,1,1,1016.5,5,3,3,533
70632,1,1,1200.32,5,3,3,533
70634,1,1,4200.0,5,3,4,534
70636,1,1,2700.7200000000003,5,3,3,533
70640,1,1,1016.5,5,3,3,533
70643,1,1,1200.32,5,3,3,533
70646,1,1,4801.28,5,3,4,534
70651,1,1,2700.7200000000003,5,3,3,533
70653,1,1,7502.0,5,3,4,534
70654,1,1,2400.68,5,3,3,533
70658,1,1,2700.7200000000003,5,3,3,533
70659,1,1,896.0,5,3,3,533
70660,1,1,600.17,5,3,3,533
70661,1,1,7502.0,5,3,4,534
70662,1,1,7502.0,5,3,4,534
70663,1,1,2700.7200000000003,5,3,3,533
70665,1,1,7502.0,5,3,4,534
70667,1,1,600.17,5,3,3,533
70668,1,1,2700.7200000000003,5,3,3,533
70669,1,1,4200.0,5,3,4,534
70673,1,1,1200.32,5,3,3,533
70674,1,1,7502.0,5,3,4,534
70675,1,1,2400.68,5,3,3,533
70676,1,1,2400.68,5,3,3,533
70678,1,1,2400.68,5,3,3,533
70679,1,1,2700.7200000000003,5,3,3,533
70680,1,1,2700.7200000000003,5,3,3,533
70681,1,1,1200.32,5,3,3,533
70682,1,1,2400.68,5,3,3,533
70683,1,1,7502.0,5,3,4,534
70686,1,1,1200.32,5,3,3,533
70690,1,1,600.17,5,3,3,533
70691,1,1,7502.0,5,3,4,534
70692,1,1,2700.7200000000003,5,3,3,533
70702,1,1,1200.32,5,3,3,533
70703,1,1,1200.32,5,3,3,533
70704,1,1,2700.7200000000003,5,3,3,533
70705,1,1,600.17,5,3,3,533
70708,1,1,4801.28,5,3,4,534
70709,1,1,1200.32,5,3,3,533
70711,1,1,4200.0,5,3,4,534
70713,1,1,7502.0,5,3,4,534
70715,1,1,5401.53,5,3,4,534
70718,1,1,5401.53,5,3,4,534
70720,1,1,2700.7200000000003,5,3,3,533
70722,1,1,1016.5,5,3,3,533
70723,1,1,1016.5,5,3,3,533
70727,1,1,650.56,5,3,3,533
70735,1,1,4801.28,5,3,4,534
70738,1,1,7502.0,5,3,4,534
70739,1,1,4801.28,5,3,4,534
70742,1,1,1200.32,5,3,3,533
70743,1,1,2700.7200000000003,5,3,3,533
70745,1,1,600.17,5,3,3,533
70746,1,1,5401.53,5,3,4,534
70747,1,1,896.0,5,3,3,533
70750,1,1,4801.28,5,3,4,534
70756,1,1,4801.28,5,3,4,534
70757,1,1,2700.7200000000003,5,3,3,533
70762,1,1,7502.0,5,3,4,534
70763,1,1,2700.7200000000003,5,3,3,533
70765,1,1,7502.0,5,3,4,534
70769,1,1,7502.0,5,3,4,534
70774,1,1,1200.32,5,3,3,533
70776,1,1,2700.7200000000003,5,3,3,533
70777,1,1,1016.5,5,3,3,533
70787,1,1,2400.68,5,3,3,533
70788,1,1,1200.32,5,3,3,533
70792,1,1,2400.68,5,3,3,533
70793,1,1,1200.32,5,3,3,533
70794,1,1,7502.0,5,3,4,534
70797,1,1,1050.0,5,3,3,533
70798,1,1,9602.72,5,3,4,534
70800,1,1,9602.72,5,3,4,534
70804,1,1,4801.28,5,3,4,534
70806,1,1,9602.72,5,3,4,534
70807,1,1,1200.32,5,3,3,533
70808,1,1,7502.0,5,3,4,534
70809,1,1,2700.7200000000003,5,3,3,533
70810,1,1,4801.28,5,3,4,534
70813,1,1,2700.7200000000003,5,3,3,533
70815,1,1,2700.7200000000003,5,3,3,533
70821,1,1,1016.5,5,3,3,533
70823,1,1,2700.7200000000003,5,3,3,533
70826,1,1,2700.7200000000003,5,3,3,533
70828,1,1,7502.0,5,3,4,534
70829,1,1,4801.28,5,3,4,534
70830,1,1,1016.5,5,3,3,533
70832,1,1,2700.7200000000003,5,3,3,533
70833,1,1,1200.32,5,3,3,533
70835,1,1,1050.0,5,3,3,533
70836,1,1,7502.0,5,3,4,534
70838,1,1,7502.0,5,3,4,534
70842,1,1,7502.0,5,3,4,534
70844,1,1,1200.32,5,3,3,533
70847,1,1,1200.32,5,3,3,533
70853,1,1,2700.7200000000003,5,3,3,533
70855,1,1,4801.28,5,3,4,534
70856,1,1,5401.53,5,3,4,534
70857,1,1,1050.0,5,3,3,533
70858,1,1,2700.7200000000003,5,3,3,533
70859,1,1,2700.7200000000003,5,3,3,533
70860,1,1,1200.32,5,3,3,533
70869,1,1,650.56,5,3,3,533
70870,1,1,4801.28,5,3,4,534
70871,1,1,2700.7200000000003,5,3,3,533
70872,1,1,9602.72,5,3,4,534
70874,1,1,2700.7200000000003,5,3,3,533
70875,1,1,2700.7200000000003,5,3,3,533
70876,1,1,2700.7200000000003,5,3,3,533
70878,1,1,1200.32,5,3,3,533
70880,1,1,650.56,5,3,3,533
70881,1,1,7502.0,5,3,4,534
70883,1,1,600.17,5,3,3,533
70886,1,1,9602.72,5,3,4,534
70889,1,1,1200.32,5,3,3,533
70891,1,1,1050.0,5,3,3,533
70892,1,1,7502.0,5,3,4,534
70893,1,1,650.56,5,3,3,533
70894,1,1,2700.7200000000003,5,3,3,533
70895,1,1,1200.32,5,3,3,533
70898,1,1,2700.7200000000003,5,3,3,533
70903,1,1,2700.7200000000003,5,3,3,533
70904,1,1,1200.32,5,3,3,533
70905,1,1,650.56,5,3,3,533
70907,1,1,2700.7200000000003,5,3,3,533
70910,1,1,9602.72,5,3,4,534
70915,1,1,4801.28,5,3,4,534
70919,1,1,7502.0,5,3,4,534
70920,1,1,1016.5,5,3,3,533
70921,1,1,896.0,5,3,3,533
70925,1,1,650.56,5,3,3,533
70926,1,1,9602.72,5,3,4,534
70927,1,1,7502.0,5,3,4,534
70928,1,1,4801.28,5,3,4,534
70932,1,1,600.17,5,3,3,533
70933,1,1,1200.32,5,3,3,533
70934,1,1,1200.32,5,3,3,533
70939,1,1,1200.32,5,3,3,533
70940,1,1,4801.28,5,3,4,534
70941,1,1,7502.0,5,3,4,534
70942,1,1,2700.7200000000003,5,3,3,533
70944,1,1,7502.0,5,3,4,534
70948,1,1,7502.0,5,3,4,534
70954,1,1,5401.53,5,3,4,534
70956,1,1,2700.7200000000003,5,3,3,533
70958,1,1,1200.32,5,3,3,533
70962,1,1,1200.32,5,3,3,533
70963,1,1,650.56,5,3,3,533
70965,1,1,2700.7200000000003,5,3,3,533
70972,1,1,1016.5,5,3,3,533
70973,1,1,1200.32,5,3,3,533
70974,1,1,4801.28,5,3,4,534
70976,1,1,7502.0,5,3,4,534
70977,1,1,4801.28,5,3,4,534
70981,1,1,2700.7200000000003,5,3,3,533
70982,1,1,1016.5,5,3,3,533
70983,1,1,896.0,5,3,3,533
70984,1,1,1200.32,5,3,3,533
70985,1,1,1016.5,5,3,3,533
70987,1,1,896.0,5,3,3,533
70990,1,1,4801.28,5,3,4,534
70996,1,1,7502.0,5,3,4,534
71001,1,1,7502.0,5,3,4,534
71003,1,1,4801.28,5,3,4,534
71004,1,1,600.17,5,3,3,533
71007,1,1,1200.32,5,3,3,533
71008,1,1,1200.32,5,3,3,533
71009,1,1,2700.7200000000003,5,3,3,533
71010,1,1,7502.0,5,3,4,534
71011,1,1,4801.28,5,3,4,534
71014,1,1,7502.0,5,3,4,534
71015,1,1,9602.72,5,3,4,534
71017,1,1,650.56,5,3,3,533
71018,1,1,650.56,5,3,3,533
71025,1,1,2700.7200000000003,5,3,3,533
71026,1,1,2700.7200000000003,5,3,3,533
71030,1,1,5401.53,5,3,4,534
71031,1,1,9602.72,5,3,4,534
71033,1,1,650.56,5,3,3,533
71041,1,1,4801.28,5,3,4,534
71043,1,1,2400.68,5,3,3,533
71050,1,1,7502.0,5,3,4,534
71053,1,1,2400.68,5,3,3,533
71054,1,1,650.56,5,3,3,533
71057,1,1,1200.32,5,3,3,533
71058,1,1,7502.0,5,3,4,534
71062,1,1,1200.32,5,3,3,533
71069,1,1,1050.0,5,3,3,533
71071,1,1,4801.28,5,3,4,534
71073,1,1,4200.0,5,3,4,534
71075,1,1,600.17,5,3,3,533
71076,1,1,4801.28,5,3,4,534
71077,1,1,4801.28,5,3,4,534
71078,1,1,7502.0,5,3,4,534
71081,1,1,4801.28,5,3,4,534
71082,1,1,1200.32,5,3,3,533
71084,1,1,7502.0,5,3,4,534
71085,1,1,7502.0,5,3,4,534
71088,1,1,2400.68,5,3,3,533
71091,1,1,1200.32,5,3,3,533
71092,1,1,1200.32,5,3,3,533
71094,1,1,2700.7200000000003,5,3,3,533
71096,1,1,650.56,5,3,3,533
71101,1,1,2400.68,5,3,3,533
71105,1,1,600.17,5,3,3,533
71106,1,1,4801.28,5,3,4,534
71110,1,1,896.0,5,3,3,533
71113,1,1,650.56,5,3,3,533
71117,1,1,4801.28,5,3,4,534
71119,1,1,650.56,5,3,3,533
71122,1,1,2700.7200000000003,5,3,3,533
71123,1,1,896.0,5,3,3,533
71125,1,1,2700.7200000000003,5,3,3,533
71126,1,1,2700.7200000000003,5,3,3,533
71127,1,1,7502.0,5,3,4,534
71130,1,1,1200.32,5,3,3,533
71131,1,1,1016.5,5,3,3,533
71132,1,1,4801.28,5,3,4,534
71134,1,1,4801.28,5,3,4,534
71135,1,1,7502.0,5,3,4,534
71136,1,1,896.0,5,3,3,533
71137,1,1,2700.7200000000003,5,3,3,533
71139,1,1,7502.0,5,3,4,534
71144,1,1,600.17,5,3,3,533
71147,1,1,896.0,5,3,3,533
71150,1,1,1050.0,5,3,3,533
71156,1,1,7502.0,5,3,4,534
71158,1,1,2700.7200000000003,5,3,3,533
71159,1,1,2700.7200000000003,5,3,3,533
71160,1,1,2400.68,5,3,3,533
71161,1,1,2400.68,5,3,3,533
71162,1,1,2700.7200000000003,5,3,3,533
71163,1,1,4801.28,5,3,4,534
71166,1,1,650.56,5,3,3,533
71168,1,1,1050.0,5,3,3,533
71171,1,1,7502.0,5,3,4,534
71172,1,1,2700.7200000000003,5,3,3,533
71174,1,1,1200.32,5,3,3,533
71177,1,1,4801.28,5,3,4,534
71179,1,1,4801.28,5,3,4,534
71180,1,1,1016.5,5,3,3,533
71181,1,1,2700.7200000000003,5,3,3,533
71183,1,1,7502.0,5,3,4,534
71184,1,1,7502.0,5,3,4,534
71187,1,1,1016.5,5,3,3,533
71188,1,1,2700.7200000000003,5,3,3,533
71191,1,1,600.17,5,3,3,533
71192,1,1,600.17,5,3,3,533
71194,1,1,5401.53,5,3,4,534
71195,1,1,4801.28,5,3,4,534
71197,1,1,2700.7200000000003,5,3,3,533
71199,1,1,1016.5,5,3,3,533
71201,1,1,7502.0,5,3,4,534
71204,1,1,2700.7200000000003,5,3,3,533
71208,1,1,2700.7200000000003,5,3,3,533
71209,1,1,7502.0,5,3,4,534
71212,1,1,7502.0,5,3,4,534
71213,1,1,1050.0,5,3,3,533
71214,1,1,600.17,5,3,3,533
71215,1,1,1200.32,5,3,3,533
71217,1,1,1200.32,5,3,3,533
71218,1,1,1016.5,5,3,3,533
71220,1,1,2700.7200000000003,5,3,3,533
71226,1,1,2700.7200000000003,5,3,3,533
71227,1,1,1016.5,5,3,3,533
71228,1,1,7502.0,5,3,4,534
71230,1,1,2700.7200000000003,5,3,3,533
71234,1,1,4801.28,5,3,4,534
71236,1,1,1200.32,5,3,3,533
71237,1,1,896.0,5,3,3,533
71239,1,1,1200.32,5,3,3,533
71240,1,1,7502.0,5,3,4,534
71246,1,1,2700.7200000000003,5,3,3,533
71248,1,1,4801.28,5,3,4,534
71251,1,1,5401.53,5,3,4,534
71253,1,1,1200.32,5,3,3,533
71254,1,1,1200.32,5,3,3,533
71255,1,1,7502.0,5,3,4,534
71256,1,1,4801.28,5,3,4,534
71257,1,1,4801.28,5,3,4,534
71259,1,1,2700.7200000000003,5,3,3,533
71260,1,1,2700.7200000000003,5,3,3,533
71265,1,1,896.0,5,3,3,533
71267,1,1,896.0,5,3,3,533
71268,1,1,1200.32,5,3,3,533
71271,1,1,650.56,5,3,3,533
71272,1,1,4801.28,5,3,4,534
71273,1,1,1200.32,5,3,3,533
71275,1,1,7502.0,5,3,4,534
71276,1,1,7502.0,5,3,4,534
71278,1,1,1200.32,5,3,3,533
71279,1,1,7502.0,5,3,4,534
71282,1,1,1016.5,5,3,3,533
71284,1,1,1200.32,5,3,3,533
71285,1,1,1200.32,5,3,3,533
71287,1,1,1200.32,5,3,3,533
71289,1,1,4801.28,5,3,4,534
71290,1,1,1016.5,5,3,3,533
71293,1,1,4801.28,5,3,4,534
71294,1,1,5401.53,5,3,4,534
71295,1,1,650.56,5,3,3,533
71296,1,1,1200.32,5,3,3,533
71298,1,1,4801.28,5,3,4,534
71300,1,1,4801.28,5,3,4,534
71302,1,1,1016.5,5,3,3,533
71306,1,1,7502.0,5,3,4,534
71310,1,1,1200.32,5,3,3,533
71313,1,1,1200.32,5,3,3,533
71317,1,1,7502.0,5,3,4,534
71318,1,1,896.0,5,3,3,533
71323,1,1,1200.32,5,3,3,533
71327,1,1,1050.0,5,3,3,533
71328,1,1,650.56,5,3,3,533
71332,1,1,7502.0,5,3,4,534
71336,1,1,4801.28,5,3,4,534
71338,1,1,7502.0,5,3,4,534
71345,1,1,2700.7200000000003,5,3,3,533
71347,1,1,2700.7200000000003,5,3,3,533
71348,1,1,4801.28,5,3,4,534
71350,1,1,1200.32,5,3,3,533
71354,1,1,4801.28,5,3,4,534
71355,1,1,1200.32,5,3,3,533
71358,1,1,4801.28,5,3,4,534
71361,1,1,650.56,5,3,3,533
71362,1,1,896.0,5,3,3,533
71365,1,1,1016.5,5,3,3,533
71366,1,1,4801.28,5,3,4,534
71371,1,1,7502.0,5,3,4,534
71372,1,1,1016.5,5,3,3,533
71373,1,1,1200.32,5,3,3,533
71374,1,1,650.56,5,3,3,533
71376,1,1,2400.68,5,3,3,533
71379,1,1,600.17,5,3,3,533
71384,1,1,9602.72,5,3,4,534
71386,1,1,2700.7200000000003,5,3,3,533
71387,1,1,4200.0,5,3,4,534
71394,1,1,2700.7200000000003,5,3,3,533
71395,1,1,4801.28,5,3,4,534
71398,1,1,1200.32,5,3,3,533
71400,1,1,1050.0,5,3,3,533
71404,1,1,2700.7200000000003,5,3,3,533
71405,1,1,1200.32,5,3,3,533
71407,1,1,4801.28,5,3,4,534
71408,1,1,1200.32,5,3,3,533
71409,1,1,2700.7200000000003,5,3,3,533
71412,1,1,5401.53,5,3,4,534
71415,1,1,1200.32,5,3,3,533
71416,1,1,4801.28,5,3,4,534
71417,1,1,2700.7200000000003,5,3,3,533
71419,1,1,2700.7200000000003,5,3,3,533
71420,1,1,2400.68,5,3,3,533
71422,1,1,2700.7200000000003,5,3,3,533
71423,1,1,1050.0,5,3,3,533
71424,1,1,7502.0,5,3,4,534
71427,1,1,650.56,5,3,3,533
71429,1,1,1016.5,5,3,3,533
71430,1,1,1016.5,5,3,3,533
71431,1,1,650.56,5,3,3,533
71434,1,1,650.56,5,3,3,533
71438,1,1,4801.28,5,3,4,534
71443,1,1,4801.28,5,3,4,534
71447,1,1,2700.7200000000003,5,3,3,533
71449,1,1,9602.72,5,3,4,534
71451,1,1,1016.5,5,3,3,533
71454,1,1,1200.32,5,3,3,533
71460,1,1,2700.7200000000003,5,3,3,533
71462,1,1,896.0,5,3,3,533
71463,1,1,1050.0,5,3,3,533
71465,1,1,1016.5,5,3,3,533
71466,1,1,2700.7200000000003,5,3,3,533
71467,1,1,600.17,5,3,3,533
71471,1,1,2700.7200000000003,5,3,3,533
71475,1,1,2700.7200000000003,5,3,3,533
71476,1,1,1200.32,5,3,3,533
71478,1,1,1016.5,5,3,3,533
71479,1,1,7502.0,5,3,4,534
71482,1,1,2400.68,5,3,3,533
71483,1,1,1200.32,5,3,3,533
71486,1,1,600.17,5,3,3,533
71488,1,1,7502.0,5,3,4,534
71489,1,1,1200.32,5,3,3,533
71492,1,1,1200.32,5,3,3,533
71494,1,1,1016.5,5,3,3,533
71496,1,1,1200.32,5,3,3,533
71499,1,1,1200.32,5,3,3,533
71503,1,1,650.56,5,3,3,533
71505,1,1,4801.28,5,3,4,534
71507,1,1,7502.0,5,3,4,534
71508,1,1,7502.0,5,3,4,534
71511,1,1,4801.28,5,3,4,534
71512,1,1,1200.32,5,3,3,533
71516,1,1,1200.32,5,3,3,533
71519,1,1,1200.32,5,3,3,533
71524,1,1,7502.0,5,3,4,534
71525,1,1,4801.28,5,3,4,534
71526,1,1,7502.0,5,3,4,534
71528,1,1,2700.7200000000003,5,3,3,533
71536,1,1,5401.53,5,3,4,534
71537,1,1,1200.32,5,3,3,533
71545,1,1,1200.32,5,3,3,533
71547,1,1,7502.0,5,3,4,534
71548,1,1,650.56,5,3,3,533
71552,1,1,7502.0,5,3,4,534
71554,1,1,1016.5,5,3,3,533
71555,1,1,4801.28,5,3,4,534
71557,1,1,1200.32,5,3,3,533
71559,1,1,1050.0,5,3,3,533
71561,1,1,9602.72,5,3,4,534
71562,1,1,7502.0,5,3,4,534
71563,1,1,5401.53,5,3,4,534
71570,1,1,5401.53,5,3,4,534
71571,1,1,7502.0,5,3,4,534
71579,1,1,7502.0,5,3,4,534
71581,1,1,2700.7200000000003,5,3,3,533
71584,1,1,7502.0,5,3,4,534
71585,1,1,1016.5,5,3,3,533
71587,1,1,4801.28,5,3,4,534
71588,1,1,2700.7200000000003,5,3,3,533
71589,1,1,7502.0,5,3,4,534
71592,1,1,2700.7200000000003,5,3,3,533
71593,1,1,896.0,5,3,3,533
71594,1,1,9602.72,5,3,4,534
71595,1,1,5401.53,5,3,4,534
71600,1,1,7502.0,5,3,4,534
71602,1,1,2700.7200000000003,5,3,3,533
71605,1,1,650.56,5,3,3,533
71607,1,1,2700.7200000000003,5,3,3,533
71608,1,1,1200.32,5,3,3,533
71611,1,1,1200.32,5,3,3,533
71613,1,1,2400.68,5,3,3,533
71614,1,1,2700.7200000000003,5,3,3,533
71617,1,1,4801.28,5,3,4,534
71622,1,1,650.56,5,3,3,533
71624,1,1,5401.53,5,3,4,534
71626,1,1,650.56,5,3,3,533
71627,1,1,1016.5,5,3,3,533
71628,1,1,600.17,5,3,3,533
71629,1,1,7502.0,5,3,4,534
71630,1,1,4801.28,5,3,4,534
71635,1,1,600.17,5,3,3,533
71636,1,1,1200.32,5,3,3,533
71638,1,1,1200.32,5,3,3,533
71640,1,1,4801.28,5,3,4,534
71641,1,1,7502.0,5,3,4,534
71646,1,1,1200.32,5,3,3,533
71654,1,1,4801.28,5,3,4,534
71657,1,1,600.17,5,3,3,533
71659,1,1,2400.68,5,3,3,533
71660,1,1,2700.7200000000003,5,3,3,533
